scenario,boat_id,time,lat,lon,speed,heading,ax,ay,az,gx,gy,gz
crossing,CR12,134,9.5925855,76.5290252,5.43,79.68,-0.0123,-0.0142,9.8134,-0.01213,-0.00138,-0.0026
crossing,CR12,135,9.5925943,76.5290735,5.39,79.53,-0.0384,-0.0141,9.7812,-0.01434,-0.00822,-0.0026
crossing,CR12,136,9.5926032,76.5291217,5.38,79.38,-0.0137,-0.0141,9.854,-0.01951,-0.04799,-0.0026
crossing,CR12,137,9.5926122,76.52917,5.4,79.23,0.019,-0.0141,9.7754,-0.01614,0.05477,-0.0026
crossing,CR12,138,9.5926215,76.5292185,5.41,79.08,0.0153,-0.0142,9.779,0.01513,-0.03758,-0.0026
crossing,CR12,139,9.5926308,76.529267,5.43,78.93,0.0123,-0.0142,9.7994,0.02362,-0.00806,-0.0026
crossing,CR12,140,9.5926403,76.5293152,5.4,78.78,-0.0248,-0.0141,9.8971,-0.01934,-0.01048,-0.0026
crossing,CR12,141,9.5926498,76.5293635,5.4,78.63,-0.0025,-0.0141,9.7997,0.02907,0.02955,-0.0026
crossing,CR12,142,9.5926595,76.5294117,5.41,78.48,0.0075,-0.0142,9.8813,-0.01326,-0.01714,-0.0026
crossing,CR12,143,9.5926694,76.5294601,5.42,78.33,0.0129,-0.0142,9.7959,0.00206,-0.00556,-0.0026
crossing,CR12,144,9.5926794,76.5295086,5.44,78.18,0.0227,-0.0142,9.732,0.00812,-0.0128,-0.0026
crossing,CR12,145,9.5926895,76.5295571,5.44,78.03,-0.0033,-0.0142,9.8085,0.00103,-0.00351,-0.0026
crossing,CR12,146,9.5926997,76.5296054,5.42,77.88,-0.0157,-0.0142,9.8694,0.03807,0.01744,-0.0026
crossing,CR12,147,9.59271,76.5296535,5.41,77.73,-0.0161,-0.0142,9.8109,-0.00214,-0.0015,-0.0026
crossing,CR12,148,9.5927205,76.5297015,5.39,77.58,-0.0121,-0.0141,9.8173,0.00878,-0.00734,-0.0026
crossing,CR12,149,9.592731,76.5297494,5.38,77.43,-0.0166,-0.0141,9.7912,0.01153,0.0164,-0.0026
crossing,CR12,150,9.5927417,76.5297975,5.42,77.28,0.0375,-0.0142,9.7273,-0.02641,-0.0003,-0.0026
crossing,CR12,151,9.5927525,76.5298453,5.39,77.13,-0.0297,-0.0141,9.8015,-0.01114,0.02667,-0.0026
crossing,CR12,152,9.5927633,76.529893,5.37,76.98,-0.0154,-0.0141,9.8268,0.02107,-0.01565,-0.0026
crossing,CR12,153,9.5927744,76.5299409,5.4,76.83,0.0262,-0.0141,9.8477,0.01027,-0.01511,-0.0026
crossing,CR12,154,9.5927856,76.529989,5.43,76.68,0.0313,-0.0142,9.8434,-0.02099,-0.0315,-0.0026
crossing,CR12,155,9.5927969,76.530037,5.41,76.53,-0.0152,-0.0142,9.7371,-0.016,0.02236,-0.0026
crossing,CR12,156,9.5928084,76.5300848,5.41,76.38,-0.0046,-0.0142,9.8793,-0.00508,0.00133,-0.0026
crossing,CR12,157,9.5928199,76.5301326,5.4,76.23,-0.006,-0.0141,9.8801,-0.0196,-0.00233,-0.0026
crossing,CR12,158,9.5928316,76.5301805,5.41,76.08,0.0049,-0.0142,9.82,0.03219,0.02886,-0.0026
crossing,CR12,159,9.5928434,76.5302282,5.41,75.93,-0.0019,-0.0142,9.8427,-0.02574,0.08,-0.0026
crossing,CR12,160,9.5928554,76.5302762,5.43,75.78,0.0274,-0.0142,9.7839,-0.00311,-0.00222,-0.0026
crossing,CR12,161,9.5928675,76.5303241,5.42,75.63,-0.0098,-0.0142,9.7433,0.00392,0.01714,-0.0026
crossing,CR12,162,9.5928796,76.5303717,5.4,75.48,-0.0248,-0.0141,9.826,-0.04019,-0.01201,-0.0026
crossing,CR12,163,9.592892,76.5304195,5.42,75.33,0.0225,-0.0142,9.8109,0.0245,-0.04914,-0.0026
crossing,CR12,164,9.5929043,76.5304669,5.39,75.18,-0.0344,-0.0141,9.7433,0.03207,0.0108,-0.0026
crossing,CR12,165,9.5929169,76.5305144,5.4,75.03,0.0128,-0.0141,9.8577,-0.00797,-0.02496,-0.0026
crossing,CR12,166,9.5929295,76.530562,5.41,74.88,0.0098,-0.0142,9.7889,0.02404,0.02661,-0.0026
crossing,CR12,167,9.5929423,76.5306095,5.41,74.73,-0.0022,-0.0142,9.7931,0.01988,-0.00905,-0.0026
crossing,CR12,168,9.5929553,76.5306573,5.44,74.58,0.0376,-0.0143,9.9063,-0.01891,-0.0047,-0.0026
crossing,CR12,169,9.5929684,76.530705,5.43,74.43,-0.0129,-0.0142,9.9115,0.00593,0.02184,-0.0026
crossing,CR12,170,9.5929816,76.5307526,5.43,74.28,-0.0009,-0.0142,9.7409,0.00987,-0.00666,-0.0026
crossing,CR12,171,9.5929948,76.5307996,5.36,74.13,-0.0664,-0.014,9.7607,-0.00338,-0.012,-0.0026
crossing,CR12,172,9.5930081,76.5308466,5.37,73.98,0.001,-0.014,9.7646,0.004,-0.02757,-0.0026
crossing,CR12,173,9.5930216,76.5308937,5.38,73.83,0.012,-0.0141,9.8072,0.00058,-0.00964,-0.0026
crossing,CR12,174,9.5930352,76.5309409,5.4,73.68,0.0239,-0.0141,9.8174,-0.00519,-0.03195,-0.0026
crossing,CR12,175,9.593049,76.5309881,5.41,73.53,0.0057,-0.0142,9.8075,0.01446,0.01306,-0.0026
crossing,CR12,176,9.5930629,76.5310355,5.42,73.38,0.0145,-0.0142,9.8441,0.02032,0.01285,-0.0026
crossing,CR12,177,9.593077,76.5310831,5.46,73.23,0.0359,-0.0143,9.7403,0.05499,-0.02197,-0.0026
crossing,CR12,178,9.5930913,76.5311307,5.47,73.08,0.0092,-0.0143,9.7784,0.05348,-0.01958,-0.0026
crossing,CR12,179,9.5931057,76.5311781,5.44,72.93,-0.026,-0.0142,9.7269,-0.01474,0.00573,-0.0026
crossing,CR13,0,9.5917604,76.5227598,5.39,103.54,0.0147,0.0,9.7454,-0.00898,-0.01441,0.0
crossing,CR13,1,9.591749,76.5228076,5.4,103.54,0.0134,0.0,9.7925,0.01896,-0.00227,0.0
crossing,CR13,2,9.5917377,76.5228555,5.4,103.54,0.0007,0.0,9.7974,0.03136,-0.01981,0.0
crossing,CR13,3,9.5917264,76.5229031,5.37,103.54,-0.0304,0.0,9.8157,0.00439,0.01854,0.0
crossing,CR13,4,9.591715,76.5229509,5.4,103.54,0.0299,0.0,9.7431,-0.00731,-0.01742,0.0
crossing,CR13,5,9.5917036,76.5229989,5.42,103.54,0.0142,0.0,9.8244,0.014,-0.00173,0.0
crossing,CR13,6,9.5916922,76.5230468,5.41,103.54,-0.0036,0.0,9.7911,0.03914,-0.01387,0.0
crossing,CR13,7,9.5916809,76.5230945,5.39,103.54,-0.0255,0.0,9.8228,0.01866,0.02287,0.0
crossing,CR13,8,9.5916695,76.5231423,5.39,103.54,0.006,0.0,9.7529,-0.02405,-0.00212,0.0
crossing,CR13,9,9.5916583,76.5231899,5.37,103.54,-0.0239,0.0,9.8459,-0.03113,-0.01793,0.0
crossing,CR13,10,9.591647,76.5232374,5.37,103.54,0.0019,0.0,9.8047,-0.02352,0.00658,0.0
crossing,CR13,11,9.5916357,76.5232847,5.33,103.54,-0.0379,0.0,9.8215,0.0039,-0.0178,0.0
crossing,CR13,12,9.5916246,76.5233317,5.31,103.54,-0.0272,0.0,9.8805,-0.01885,0.02958,0.0
crossing,CR13,13,9.5916135,76.5233785,5.29,103.54,-0.0148,0.0,9.818,-0.0123,-0.00782,0.0
crossing,CR13,14,9.5916023,76.5234257,5.32,103.54,0.0298,0.0,9.7453,0.00544,-0.0076,0.0
crossing,CR13,15,9.5915911,76.5234728,5.32,103.54,-0.0022,0.0,9.7588,-0.04225,-0.00879,0.0
crossing,CR13,16,9.5915799,76.5235199,5.32,103.54,0.0012,0.0,9.8616,-0.02388,-0.02021,0.0
crossing,CR13,17,9.5915687,76.5235669,5.31,103.54,-0.0113,0.0,9.8658,0.0143,0.01341,0.0
crossing,CR13,18,9.5915575,76.5236142,5.34,103.54,0.0355,0.0,9.8118,-0.00853,0.00551,0.0
crossing,CR13,19,9.5915462,76.5236619,5.38,103.54,0.0354,0.0,9.7713,-0.00733,0.00367,0.0
crossing,CR13,20,9.5915348,76.5237097,5.4,103.54,0.0226,0.0,9.8362,0.01551,0.00601,0.0
crossing,CR13,21,9.5915235,76.5237575,5.39,103.54,-0.0084,0.0,9.7902,0.00322,-0.02264,0.0
crossing,CR13,22,9.5915121,76.5238053,5.39,103.54,0.0003,0.0,9.8477,0.00043,0.02452,0.0
crossing,CR13,23,9.5915008,76.5238529,5.38,103.54,-0.0141,0.0,9.8718,0.03448,0.00145,0.0
crossing,CR13,24,9.5914894,76.5239008,5.41,103.54,0.0261,0.0,9.7886,-0.00991,0.0089,0.0
crossing,CR13,25,9.5914781,76.5239487,5.4,103.54,-0.0031,0.0,9.8407,0.00864,0.00568,0.0
crossing,CR13,26,9.5914668,76.5239963,5.38,103.54,-0.0242,0.0,9.7666,-0.01525,-0.01519,0.0
crossing,CR13,27,9.5914554,76.5240441,5.39,103.54,0.0132,0.0,9.8112,0.01519,0.00886,0.0
crossing,CR13,28,9.5914441,76.5240918,5.39,103.54,-0.0027,0.0,9.7958,-0.00326,0.01163,0.0
crossing,CR13,29,9.5914327,76.5241397,5.41,103.54,0.0206,0.0,9.7565,0.0232,0.01992,0.0
crossing,CR13,30,9.5914213,76.5241879,5.44,103.54,0.0262,0.0,9.8139,-0.00066,-0.00885,0.0
crossing,CR13,31,9.5914098,76.5242363,5.46,103.54,0.0272,0.0,9.8427,-0.04988,0.0156,0.0
crossing,CR13,32,9.5913983,76.5242845,5.45,103.54,-0.0147,0.0,9.8509,-0.03289,-0.03639,0.0
crossing,CR13,33,9.5913869,76.5243327,5.45,103.54,-0.003,0.0,9.8223,-0.05157,0.03234,0.0
crossing,CR13,34,9.5913754,76.5243813,5.48,103.54,0.034,0.0,9.8744,-0.00117,0.00044,0.0
crossing,CR13,35,9.5913638,76.5244298,5.48,103.54,0.001,0.0,9.9824,0.027,0.02041,0.0
crossing,CR13,36,9.5913524,76.5244782,5.46,103.54,-0.0234,0.0,9.8639,-0.01224,0.02791,0.0
crossing,CR13,37,9.5913408,76.5245267,5.48,103.54,0.0181,0.0,9.7965,-0.02373,0.00451,0.0
crossing,CR13,38,9.5913293,76.5245754,5.51,103.54,0.0314,0.0,9.7741,0.01037,-0.05027,0.0
crossing,CR13,39,9.5913177,76.5246242,5.5,103.54,-0.0041,0.0,9.8822,0.0047,0.00781,0.0
crossing,CR13,40,9.591306,76.5246732,5.53,103.54,0.0316,0.0,9.8275,-0.02193,0.00464,0.0
crossing,CR13,41,9.5912944,76.5247221,5.52,103.54,-0.0117,0.0,9.849,0.02139,-0.02909,0.0
crossing,CR13,42,9.5912828,76.5247711,5.53,103.54,0.0059,0.0,9.8048,-0.00294,-0.02121,0.0
crossing,CR13,43,9.5912712,76.52482,5.52,103.54,-0.0042,0.0,9.798,-0.02501,-0.03383,0.0
crossing,CR13,44,9.5912595,76.5248691,5.54,103.54,0.0151,0.0,9.8516,0.03485,-0.01515,0.0
crossing,CR13,45,9.5912478,76.5249184,5.57,103.54,0.0268,0.0,9.8127,0.04254,-0.04196,0.0
crossing,CR13,46,9.5912362,76.5249675,5.55,103.54,-0.017,0.0,9.8186,-0.01661,-0.01028,0.0
crossing,CR13,47,9.5912245,76.5250165,5.53,103.54,-0.0168,0.0,9.8249,0.00359,-0.04908,0.0
crossing,CR13,48,9.5912128,76.5250658,5.57,103.54,0.0374,0.0,9.8066,0.02107,-0.02368,0.0
crossing,CR13,49,9.5912011,76.5251153,5.58,103.54,0.0131,0.0,9.7304,0.00122,-0.00447,0.0
crossing,CR13,50,9.5911893,76.5251647,5.58,103.54,-0.001,0.0,9.8023,0.02475,-0.00867,0.0
crossing,CR13,51,9.5911775,76.5252146,5.63,103.54,0.0472,0.0,9.805,0.01576,0.01737,0.0
crossing,CR13,52,9.5911656,76.5252646,5.64,103.54,0.0158,0.0,9.8504,0.02298,-0.00935,0.0
crossing,CR13,53,9.5911538,76.5253143,5.62,103.54,-0.0277,0.0,9.7451,0.01367,0.00768,0.0
crossing,CR13,54,9.5911419,76.5253643,5.64,103.54,0.0261,0.0,9.7433,-0.0353,-0.02675,0.0
crossing,CR13,55,9.59113,76.5254145,5.66,103.54,0.0192,0.0,9.835,0.02406,-0.03145,0.0
crossing,CR13,56,9.5911181,76.5254646,5.66,103.54,-0.0004,0.0,9.7369,-0.03613,0.04419,0.0
crossing,CR13,57,9.5911062,76.5255149,5.68,103.54,0.0177,0.0,9.8425,-0.00252,0.00912,0.0
crossing,CR13,58,9.5910942,76.5255652,5.67,103.54,-0.0067,0.0,9.748,-0.04075,0.01686,0.0
crossing,CR13,59,9.5910823,76.5256156,5.69,103.54,0.0184,0.0,9.9025,-0.02855,-0.00964,0.0
crossing,CR13,60,9.5910702,76.5256663,5.73,103.54,0.0343,0.0,9.766,-0.01427,0.01448,0.0
crossing,CR13,61,9.5910582,76.5257169,5.72,103.54,-0.0086,0.0,9.9439,-0.01204,-0.01883,0.0
crossing,CR13,62,9.5910462,76.5257676,5.72,103.54,0.0012,0.0,9.8617,-0.02364,-0.01178,0.0
crossing,CR13,63,9.5910341,76.5258183,5.73,103.54,0.0107,0.0,9.8541,0.02043,0.01491,0.0
crossing,CR13,64,9.5910221,76.5258688,5.71,103.54,-0.0227,0.0,9.7379,-0.00951,-0.00574,0.0
crossing,CR13,65,9.5910102,76.525919,5.66,103.54,-0.0462,0.0,9.8526,0.01083,0.02993,0.0
crossing,CR13,66,9.5909983,76.5259692,5.67,103.54,0.0087,0.0,9.7565,0.00886,-0.00127,0.0
crossing,CR13,67,9.5909863,76.5260197,5.7,103.54,0.0352,0.0,9.793,0.0111,0.02141,0.0
crossing,CR13,68,9.5909743,76.5260701,5.69,103.54,-0.0094,0.0,9.8638,-0.00779,-0.00815,0.0
crossing,CR13,69,9.5909624,76.5261204,5.67,103.54,-0.0229,0.0,9.7936,-0.01255,-0.00112,0.0
crossing,CR13,70,9.5909505,76.5261704,5.64,103.54,-0.0281,0.0,9.6519,0.02915,0.02762,0.0
crossing,CR13,71,9.5909387,76.5262204,5.65,103.54,0.009,0.0,9.7794,-0.01451,-0.03073,0.0
crossing,CR13,72,9.5909267,76.5262706,5.66,103.54,0.01,0.0,9.7969,-0.01211,-0.00684,0.0
crossing,CR13,73,9.5909148,76.5263208,5.67,103.54,0.0087,0.0,9.8237,0.01361,0.0102,0.0
crossing,CR13,74,9.5909028,76.5263712,5.69,103.54,0.021,0.0,9.8079,-0.00625,-0.01931,0.0
crossing,CR13,75,9.5908909,76.5264217,5.7,103.54,0.0107,0.0,9.7623,-0.00685,-0.01535,0.0
crossing,CR13,76,9.5908788,76.5264723,5.71,103.54,0.0079,0.0,9.9076,-0.00811,-0.00862,0.0
crossing,CR13,77,9.5908668,76.5265229,5.71,103.54,-0.0021,0.0,9.8671,-0.01793,-0.02424,0.0
crossing,CR13,78,9.5908549,76.5265732,5.68,103.54,-0.0277,0.0,9.7742,0.02065,0.01816,0.0
crossing,CR13,79,9.5908429,76.5266236,5.7,103.54,0.018,0.0,9.7916,0.03607,-0.00891,0.0
crossing,CR13,80,9.590831,76.5266737,5.65,103.54,-0.0477,0.0,9.8454,-0.00416,-0.01073,0.0
crossing,CR13,81,9.5908191,76.526724,5.68,103.54,0.0276,0.0,9.806,-0.01182,-0.00312,0.0
crossing,CR13,82,9.5908071,76.5267743,5.68,103.54,0.003,0.0,9.8663,-0.00648,0.03803,0.0
crossing,CR13,83,9.5907952,76.5268245,5.67,103.54,-0.0143,0.0,9.8448,-0.01171,0.01474,0.0
crossing,CR13,84,9.5907833,76.5268746,5.66,103.54,-0.0119,0.0,9.7803,0.00794,-0.01916,0.0
crossing,CR13,85,9.5907714,76.5269246,5.65,103.54,-0.0061,0.0,9.8921,0.00512,0.01242,0.0
crossing,CR13,86,9.5907596,76.5269746,5.64,103.54,-0.0083,0.0,9.8668,0.00832,0.02027,0.0
crossing,CR13,87,9.5907477,76.5270245,5.63,103.54,-0.0116,0.0,9.8076,-0.02076,0.03069,0.0
crossing,CR13,88,9.590736,76.5270739,5.58,103.54,-0.0457,0.0,9.7866,0.01868,-0.00105,0.0
crossing,CR13,89,9.5907242,76.5271237,5.62,103.54,0.032,0.0,9.8174,-0.02056,-0.01113,0.0
crossing,CR13,90,9.5907124,76.5271734,5.61,103.54,-0.0034,0.0,9.8577,0.01483,-0.02616,0.0
crossing,CR13,91,9.5907008,76.5272229,5.59,103.39,-0.0233,-0.0146,9.7601,0.00584,-0.02586,-0.0026
crossing,CR13,92,9.5906893,76.5272724,5.58,103.24,-0.0056,-0.0146,9.8321,-0.01768,0.02875,-0.0026
crossing,CR13,93,9.5906779,76.5273218,5.57,103.09,-0.0154,-0.0146,9.7777,-0.00349,0.00143,-0.0026
crossing,CR13,94,9.5906667,76.5273712,5.56,102.94,-0.007,-0.0146,9.7891,-0.04232,-0.00796,-0.0026
crossing,CR13,95,9.5906557,76.5274207,5.57,102.79,0.007,-0.0146,9.6982,0.01616,0.00794,-0.0026
crossing,CR13,96,9.5906447,76.5274701,5.56,102.64,-0.0054,-0.0146,9.8402,-0.02646,-0.01326,-0.0026
crossing,CR13,97,9.5906339,76.5275197,5.57,102.49,0.0097,-0.0146,9.8217,0.02163,-0.02848,-0.0026
crossing,CR13,98,9.5906232,76.5275693,5.57,102.34,-0.0017,-0.0146,9.7801,0.01337,0.02286,-0.0026
crossing,CR13,99,9.5906127,76.5276187,5.55,102.19,-0.0198,-0.0145,9.8344,0.00028,-0.01675,-0.0026
crossing,CR13,100,9.5906022,76.5276686,5.6,102.04,0.0465,-0.0147,9.8182,-0.01308,-0.00732,-0.0026
crossing,CR13,101,9.5905919,76.5277183,5.58,101.89,-0.0174,-0.0146,9.8073,0.00814,-0.0053,-0.0026
crossing,CR13,102,9.5905817,76.5277679,5.56,101.74,-0.0159,-0.0146,9.7865,-0.01071,-0.02947,-0.0026
crossing,CR13,103,9.5905717,76.5278174,5.54,101.59,-0.0223,-0.0145,9.8172,-0.00492,-0.03201,-0.0026
crossing,CR13,104,9.5905618,76.527867,5.55,101.44,0.0125,-0.0145,9.6808,0.02685,-0.01913,-0.0026
crossing,CR13,105,9.5905521,76.5279163,5.52,101.29,-0.0359,-0.0144,9.8459,0.01416,-0.00034,-0.0026
crossing,CR13,106,9.5905425,76.5279656,5.51,101.14,-0.0064,-0.0144,9.8278,-0.0151,0.00731,-0.0026
crossing,CR13,107,9.5905331,76.5280147,5.49,100.99,-0.0214,-0.0144,9.802,-0.00088,0.01324,-0.0026
crossing,CR13,108,9.5905238,76.5280641,5.52,100.84,0.0307,-0.0145,9.8426,-0.00833,0.03387,-0.0026
crossing,CR13,109,9.5905146,76.5281134,5.51,100.69,-0.0063,-0.0144,9.7724,0.01045,0.02433,-0.0026
crossing,CR13,110,9.5905055,76.528163,5.53,100.54,0.0202,-0.0145,9.7587,0.00146,0.0087,-0.0026
crossing,CR13,111,9.5904966,76.5282123,5.51,100.39,-0.0296,-0.0144,9.8047,0.01453,0.02393,-0.0026
crossing,CR13,112,9.5904878,76.5282619,5.53,100.24,0.024,-0.0145,9.716,-0.03495,-0.03173,-0.0026
crossing,CR13,113,9.5904791,76.5283113,5.51,100.09,-0.0196,-0.0144,9.7725,-0.07788,0.01981,-0.0026
crossing,CR13,114,9.5904706,76.5283605,5.48,99.94,-0.0329,-0.0143,9.8409,-0.0042,-0.03394,-0.0026
crossing,CR13,115,9.5904623,76.5284096,5.48,99.79,-0.0,-0.0143,9.7529,0.00601,0.01242,-0.0026
crossing,CR13,116,9.590454,76.5284589,5.48,99.64,0.0062,-0.0144,9.8539,0.01633,-0.01528,-0.0026
crossing,CR13,117,9.5904459,76.5285082,5.48,99.49,-0.0008,-0.0144,9.8629,0.00647,-0.01496,-0.0026
crossing,CR13,118,9.5904379,76.5285576,5.5,99.34,0.0219,-0.0144,9.7681,-0.01088,-0.00682,-0.0026
crossing,CR13,119,9.59043,76.5286071,5.5,99.19,0.0002,-0.0144,9.7946,-0.01442,-0.05179,-0.0026
crossing,CR13,120,9.5904222,76.5286564,5.48,99.04,-0.0254,-0.0143,9.8102,0.00074,0.01839,-0.0026
crossing,CR13,121,9.5904146,76.5287057,5.48,98.89,-0.0021,-0.0143,9.7848,0.00445,0.00693,-0.0026
crossing,CR13,122,9.5904071,76.5287551,5.49,98.74,0.0093,-0.0144,9.8026,-0.00892,0.06427,-0.0026
crossing,CR13,123,9.5903998,76.5288047,5.5,98.59,0.0165,-0.0144,9.7911,0.01076,0.01464,-0.0026
crossing,CR13,124,9.5903925,76.5288542,5.5,98.44,-0.0073,-0.0144,9.8106,0.00019,-0.02189,-0.0026
crossing,CR13,125,9.5903854,76.5289039,5.52,98.29,0.0215,-0.0144,9.758,0.02106,0.0156,-0.0026
crossing,CR13,126,9.5903784,76.5289537,5.52,98.14,-0.0006,-0.0144,9.7508,-0.00065,0.02207,-0.0026
crossing,CR13,127,9.5903715,76.5290032,5.49,97.99,-0.0244,-0.0144,9.7237,0.01353,0.02144,-0.0026
crossing,CR13,128,9.5903647,76.529053,5.51,97.84,0.0169,-0.0144,9.6741,0.0384,-0.01584,-0.0026
crossing,CR13,129,9.5903582,76.5291023,5.46,97.69,-0.0484,-0.0143,9.8087,-0.00367,-0.02439,-0.0026
crossing,CR13,130,9.5903517,76.5291516,5.46,97.54,0.0004,-0.0143,9.7635,0.00603,0.03364,-0.0026
crossing,CR13,131,9.5903455,76.5292007,5.43,97.39,-0.0278,-0.0142,9.8209,-0.01323,0.01833,-0.0026
crossing,CR13,132,9.5903393,76.5292499,5.44,97.24,0.0121,-0.0143,9.7464,-0.02337,0.00032,-0.0026
crossing,CR13,133,9.5903333,76.5292989,5.42,97.09,-0.0214,-0.0142,9.7755,0.00314,0.00967,-0.0026
crossing,CR13,134,9.5903274,76.529348,5.43,96.94,0.0064,-0.0142,9.8418,0.00888,-0.00727,-0.0026
crossing,CR13,135,9.5903216,76.529397,5.41,96.79,-0.0173,-0.0142,9.7382,0.02406,-0.03411,-0.0026
crossing,CR13,136,9.590316,76.5294459,5.41,96.64,-0.0072,-0.0142,9.7734,-0.02521,-0.00628,-0.0026
crossing,CR13,137,9.5903105,76.5294951,5.43,96.49,0.0267,-0.0142,9.8684,0.04033,-0.04113,-0.0026
crossing,CR13,138,9.5903052,76.529544,5.41,96.34,-0.0235,-0.0142,9.769,0.00815,-0.00851,-0.0026
crossing,CR13,139,9.5902999,76.529593,5.4,96.19,-0.0039,-0.0141,9.7877,-0.02539,0.00806,-0.0026
crossing,CR13,140,9.5902948,76.529642,5.41,96.04,0.0044,-0.0142,9.8778,-0.01452,0.01837,-0.0026
crossing,CR13,141,9.5902898,76.5296912,5.43,95.89,0.0248,-0.0142,9.8634,-0.01599,-0.01952,-0.0026
crossing,CR13,142,9.5902849,76.5297405,5.44,95.74,0.0052,-0.0142,9.8406,0.01013,0.01413,-0.0026
crossing,CR13,143,9.5902802,76.5297896,5.41,95.59,-0.0253,-0.0142,9.9332,0.01751,-0.02909,-0.0026
crossing,CR13,144,9.5902756,76.5298388,5.42,95.44,0.0095,-0.0142,9.7891,0.02378,-0.01998,-0.0026
crossing,CR13,145,9.5902711,76.529888,5.42,95.29,-0.0061,-0.0142,9.7727,0.02825,-0.01293,-0.0026
crossing,CR13,146,9.5902667,76.529937,5.41,95.14,-0.0108,-0.0142,9.8114,-0.00047,0.01293,-0.0026
crossing,CR13,147,9.5902625,76.5299859,5.39,94.99,-0.0158,-0.0141,9.7945,-0.04386,0.01609,-0.0026
crossing,CR13,148,9.5902584,76.5300349,5.39,94.84,-0.0021,-0.0141,9.836,-0.01401,-0.00675,-0.0026
crossing,CR13,149,9.5902544,76.5300841,5.43,94.69,0.037,-0.0142,9.8119,0.00334,0.02391,-0.0026
crossing,CR13,150,9.5902506,76.5301335,5.44,94.54,0.0162,-0.0142,9.8658,0.00799,0.00321,-0.0026
crossing,CR13,151,9.5902468,76.530183,5.44,94.39,0.0001,-0.0142,9.7963,0.0146,0.00765,-0.0026
crossing,CR13,152,9.5902432,76.5302321,5.41,94.24,-0.036,-0.0142,9.8781,-0.01298,0.00813,-0.0026
crossing,CR13,153,9.5902398,76.5302814,5.43,94.09,0.0209,-0.0142,9.7481,-0.02029,-0.0037,-0.0026
crossing,CR13,154,9.5902364,76.5303308,5.43,93.94,0.0051,-0.0142,9.721,0.03443,-0.00232,-0.0026
crossing,CR13,155,9.5902332,76.5303799,5.4,93.79,-0.0306,-0.0141,9.7767,-0.0153,0.00191,-0.0026
crossing,CR13,156,9.5902301,76.5304291,5.41,93.64,0.0111,-0.0142,9.8147,-0.04064,0.00703,-0.0026
crossing,CR13,157,9.5902272,76.5304779,5.37,93.49,-0.0455,-0.0141,9.8563,-0.02491,0.0079,-0.0026
crossing,CR13,158,9.5902244,76.5305263,5.33,93.34,-0.0391,-0.0139,9.8105,-0.0277,0.00914,-0.0026
crossing,CR13,159,9.5902217,76.5305748,5.33,93.19,-0.0013,-0.0139,9.8151,0.02967,0.0041,-0.0026
crossing,CR13,160,9.5902192,76.5306232,5.32,93.04,-0.0111,-0.0139,9.9221,0.01927,0.02136,-0.0026
crossing,CR13,161,9.5902168,76.5306715,5.32,92.89,0.0006,-0.0139,9.7836,0.02333,-0.01235,-0.0026
crossing,CR13,162,9.5902145,76.5307199,5.32,92.74,0.0046,-0.0139,9.7662,-0.02295,0.00314,-0.0026
crossing,CR13,163,9.5902123,76.5307683,5.31,92.59,-0.0084,-0.0139,9.8504,-0.01993,0.02344,-0.0026
crossing,CR13,164,9.5902103,76.5308166,5.31,92.44,-0.001,-0.0139,9.8045,0.01875,-0.01275,-0.0026
crossing,CR13,165,9.5902084,76.530865,5.31,92.29,-0.0029,-0.0139,9.8266,0.00844,-0.01709,-0.0026
crossing,CR13,166,9.5902066,76.5309132,5.3,92.14,-0.0133,-0.0139,9.8047,-0.00609,-0.01957,-0.0026
crossing,CR13,167,9.590205,76.5309616,5.32,91.99,0.0291,-0.0139,9.7609,0.0198,-0.00317,-0.0026
crossing,CR13,168,9.5902034,76.5310103,5.35,91.84,0.0238,-0.014,9.8235,-0.00969,0.02599,-0.0026
crossing,CR13,169,9.590202,76.5310593,5.37,91.69,0.0235,-0.0141,9.7804,0.00258,-0.01589,-0.0026
crossing,CR13,170,9.5902007,76.5311079,5.34,91.54,-0.029,-0.014,9.8032,-0.0422,-0.00097,-0.0026
crossing,CR13,171,9.5901996,76.5311566,5.35,91.39,0.0042,-0.014,9.6578,0.00405,-0.00725,-0.0026
crossing,CR13,172,9.5901985,76.5312053,5.35,91.24,0.0019,-0.014,9.8359,0.01122,-0.0188,-0.0026
crossing,CR13,173,9.5901976,76.5312541,5.35,91.09,0.0049,-0.014,9.834,-0.00606,-0.04041,-0.0026
crossing,CR13,174,9.5901968,76.5313031,5.38,90.94,0.0226,-0.0141,9.6778,-0.02713,0.00288,-0.0026
crossing,CR13,175,9.5901961,76.5313519,5.36,90.79,-0.0198,-0.014,9.8186,-0.00325,-0.03012,-0.0026
crossing,CR13,176,9.5901956,76.5314003,5.32,90.64,-0.0357,-0.0139,9.8025,0.01914,0.01819,-0.0026
crossing,CR13,177,9.5901952,76.5314489,5.34,90.49,0.0151,-0.014,9.8277,0.00367,0.03259,-0.0026
crossing,CR13,178,9.5901949,76.5314977,5.35,90.34,0.0135,-0.014,9.7731,-0.00384,0.02532,-0.0026
crossing,CR13,179,9.5901948,76.5315462,5.33,90.19,-0.0229,-0.0139,9.7433,-0.01943,-0.02207,-0.0026
crossing,CR14,0,9.5897929,76.5229016,4.24,95.78,0.0288,0.0,9.7388,-0.01395,0.00191,0.0
